antigen,folder_name,pdb_file,chain
Hs~Ref:NM_000049.1~uORF:IOH22633,../../antigens/alphafold_pdb/,P45381.pdb,A
Hs~Ref:NM_002378~CAT:PV3370,../../antigens/alphafold_pdb/,P42679.pdb,A
Hs~Ref:NM_033118.2~CAT:PV3757,../../antigens/alphafold_pdb/,Q9H1R3.pdb,A
Hs~Ref:NM_033141.2~CAT:PV3787,../../antigens/alphafold_pdb/,P80192.pdb,A
Hs~Ref:NM_007268.1~uORF:IOH10254,../../antigens/alphafold_pdb/,Q9Y279.pdb,A
Hs~Ref:NM_133325.1~uORF:IOH10336,../../antigens/alphafold_pdb/,Q8WUB8.pdb,A
Hs~MGC:BC017079.1~uORF:IOH10377,../../antigens/alphafold_pdb/,Q9H7B4.pdb,A
Hs~Ref:NM_005617.2~uORF:IOH10433,../../antigens/alphafold_pdb/,P62263.pdb,A
Hs~Ref:NM_002767.2~uORF:IOH42120,../../antigens/alphafold_pdb/,O60256.pdb,A
Hs~Ref:XM_379025.2~uORF:IOH44514,../../antigens/alphafold_pdb/,Q9Y4I5.pdb,A
Hs~Ref:NM_033194.1~uORF:IOH43657,../../antigens/alphafold_pdb/,Q9BQS6.pdb,A
Hs~MGC:BC029406.1~uORF:IOH23195,../../antigens/alphafold_pdb/,Q15389.pdb,A
Hs~MGC:BC033154.1~uORF:IOH23226,../../antigens/alphafold_pdb/,Q8N0S6.pdb,A
Hs~MGC:BC031227.1~uORF:IOH21600,../../antigens/alphafold_pdb/,Q6ZMY6.pdb,A
Hs~Ref:NM_016102.1~uORF:IOH21790,../../antigens/alphafold_pdb/,Q9Y577.pdb,A
Hs~MGC:BC005187.1~uORF:IOH7207,../../antigens/alphafold_pdb/,Q9Y3C8.pdb,A
Hs~Ref:NM_052848.1~uORF:IOH13249,../../antigens/alphafold_pdb/,Q96F63.pdb,A
Hs~MGC:BC021092.1~uORF:IOH13243,../../antigens/alphafold_pdb/,Q96K21.pdb,A
Hs~MGC:BC026283.1~uORF:IOH14204,../../antigens/alphafold_pdb/,P02749.pdb,A
Hs~Ref:NM_015568.2~uORF:IOH37988,../../antigens/alphafold_pdb/,Q96T49.pdb,A
Hs~Ref:NM_198449.1~uORF:IOH29134,../../antigens/alphafold_pdb/,Q6PCB8.pdb,A
Hs~Ref:NM_018848.2~uORF:IOH37996,../../antigens/alphafold_pdb/,Q9NPJ1.pdb,A
Hs~MGC:BC065370.1~uORF:IOH40687,../../antigens/alphafold_pdb/,Q96MY1.pdb,A
Hs~MGC:BC065738.1~uORF:IOH40732,../../antigens/alphafold_pdb/,Q8TF39.pdb,A
Hs~MGC:BC068094.1~uORF:IOH40788,../../antigens/alphafold_pdb/,Q8TE82.pdb,A
Hs~Ref:NM_007135.1~uORF:IOH40671,../../antigens/alphafold_pdb/,Q15937.pdb,A
Hs~Ref:NM_001561.3~uORF:IOH5753,../../antigens/alphafold_pdb/,Q07011.pdb,A
Hs~Ref:NM_001679.1~uORF:IOH13943,../../antigens/alphafold_pdb/,P54709.pdb,A
Hs~Ref:NM_033161.2~uORF:IOH14151,../../antigens/alphafold_pdb/,O15260.pdb,A
Hs~Ref:NM_004094.2~uORF:IOH4059,../../antigens/alphafold_pdb/,P05198.pdb,A
Hs~Ref:NM_016073.2~uORF:IOH10649,../../antigens/alphafold_pdb/,Q9Y3E1.pdb,A
Hs~MGC:BC002680.1~uORF:IOH5302,../../antigens/alphafold_pdb/,Q15654.pdb,A
Hs~Ref:NM_001157.2~uORF:IOH6821,../../antigens/alphafold_pdb/,P50995.pdb,A
Hs~Ref:NM_020124.1~uORF:IOH35273,../../antigens/alphafold_pdb/,Q9P0W0.pdb,A
Hs~Ref:NM_153007.3~uORF:IOH35383,../../antigens/alphafold_pdb/,Q2M2E3.pdb,A
Hs~Ref:NM_024013.1~uORF:IOH35235,../../antigens/alphafold_pdb/,P01562.pdb,A
Hs~Ref:NM_173624.1~uORF:IOH35387,../../antigens/alphafold_pdb/,P05783.pdb,A
Hs~Ref:NM_194453.1~uORF:IOH42461,../../antigens/alphafold_pdb/,Q9H920.pdb,A
Hs~Ref:NM_177974.1~uORF:IOH41242,../../antigens/alphafold_pdb/,Q6P4E1.pdb,A
Hs~Ref:NM_016815.2~uORF:IOH41541,../../antigens/alphafold_pdb/,P04921.pdb,A
Hs~MGC:BC032940.1~uORF:IOH22328,../../antigens/alphafold_pdb/,Q9UQV4.pdb,A
Hs~Ref:NM_002001.1~uORF:IOH7481,../../antigens/alphafold_pdb/,P12319.pdb,A
Hs~MGC:BC016905.1~uORF:IOH10994,../../antigens/alphafold_pdb/,Q86U02.pdb,A
Hs~MGC:BC020713.1~uORF:IOH12329,../../antigens/alphafold_pdb/,P36952.pdb,A
Hs~Ref:NM_001008726.1~uORF:IOH9771,../../antigens/alphafold_pdb/,Q96FK6.pdb,A
Hs~MGC:BC057783.1~uORF:IOH29271,../../antigens/alphafold_pdb/,Q9BRL6.pdb,A
Hs~Ref:NM_173456.1~uORF:IOH45493,../../antigens/alphafold_pdb/,O60658.pdb,A
Hs~Ref:NM_177524.1~uORF:IOH45900,../../antigens/alphafold_pdb/,Q5EB52.pdb,A
Hs~Ref:NM_145247.4~uORF:IOH45440,../../antigens/alphafold_pdb/,Q86XK3.pdb,A
Hs~Ref:NM_013354.4~uORF:IOH45495,../../antigens/alphafold_pdb/,Q9UIV1.pdb,A
Hs~Ref:NM_199331.1~uORF:IOH45816,../../antigens/alphafold_pdb/,Q9NSB8.pdb,A
Hs~Ref:NM_198038.1~uORF:IOH45894,../../antigens/alphafold_pdb/,Q9BW91.pdb,A
Hs~Ref:NM_173843.1~uORF:IOH45793,../../antigens/alphafold_pdb/,P18510.pdb,A
Hs~Ref:NM_031268.3~uORF:IOH27406,../../antigens/alphafold_pdb/,O15530.pdb,A
Hs~MGC:BC053594.1~uORF:IOH28968,../../antigens/alphafold_pdb/,Q7Z6L0.pdb,A
Hs~Ref:NM_002984.1~uORF:IOH29652,../../antigens/alphafold_pdb/,Q8NHW4.pdb,A
Hs~Ref:NM_030981.1~uORF:IOH29640,../../antigens/alphafold_pdb/,Q9H0U4.pdb,A
Hs~MGC:BC003049.1~uORF:IOH4999,../../antigens/alphafold_pdb/,Q8NC51.pdb,A
Hs~Ref:NM_032315.1~uORF:IOH5083,../../antigens/alphafold_pdb/,Q9BSK2.pdb,A
Hs~MGC:BC033082.1~uORF:IOH28135,../../antigens/alphafold_pdb/,Q8IVE0.pdb,A
Hs~Ref:NM_006370.1~uORF:IOH5143,../../antigens/alphafold_pdb/,Q9UEU0.pdb,A
Hs~Ref:NM_172244.2~uORF:IOH44356,../../antigens/alphafold_pdb/,Q92629.pdb,A
Hs~Ref:NM_002620.1~uORF:IOH34711,../../antigens/alphafold_pdb/,P10720.pdb,A
Hs~Ref:NM_173459.1~uORF:IOH41470,../../antigens/alphafold_pdb/,Q01638.pdb,A
Hs~MGC:BC031682.1~uORF:IOH22859,../../antigens/alphafold_pdb/,Q9BTD8.pdb,A
Hs~MGC:BC012616.1~uORF:IOH13744,../../antigens/alphafold_pdb/,Q93088.pdb,A
Hs~MGC:BC016609.1~uORF:IOH11216,../../antigens/alphafold_pdb/,Q8NFW8.pdb,A
Hs~Ref:NM_004252.1~uORF:IOH4025,../../antigens/alphafold_pdb/,O14745.pdb,A
Hs~Ref:NM_014466.2~uORF:IOH27569,../../antigens/alphafold_pdb/,Q9UIF3.pdb,A
Hs~MGC:BC047016.1~uORF:IOH26591,../../antigens/alphafold_pdb/,Q86WN1.pdb,A
Hs~Ref:NM_032338.2~uORF:IOH7537,../../antigens/alphafold_pdb/,Q9BRT6.pdb,A
Hs~MGC:BC014607.2~uORF:IOH10910,../../antigens/alphafold_pdb/,Q96C74.pdb,A
Hs~Ref:NM_018091.2~uORF:IOH3126,../../antigens/alphafold_pdb/,Q9H9T3.pdb,A
Hs~Ref:NM_024294.1~uORF:IOH5168,../../antigens/alphafold_pdb/,Q9H6K1.pdb,A
Hs~MGC:BC050405.1~uORF:IOH26718,../../antigens/alphafold_pdb/,Q9H1A7.pdb,A
Hs~Ref:NM_024708.2~uORF:IOH39832,../../antigens/alphafold_pdb/,Q9H672.pdb,A
Hs~MGC:BC017957.1~uORF:IOH12295,../../antigens/alphafold_pdb/,Q6AWC2.pdb,A
Hs~Ref:NM_031482.3~uORF:IOH22840,../../antigens/alphafold_pdb/,Q9H0Y0.pdb,A
Hs~Ref:NM_024928.3~uORF:IOH12386,../../antigens/alphafold_pdb/,Q9H668.pdb,A
Hs~Ref:NM_032377.2~uORF:IOH6191,../../antigens/alphafold_pdb/,P60002.pdb,A
Hs~MGC:BC004236.2~uORF:IOH3887,../../antigens/alphafold_pdb/,Q16763.pdb,A
Hs~Ref:NM_005371.2~uORF:IOH4172,../../antigens/alphafold_pdb/,Q9UBP6.pdb,A
Hs~MGC:BC004359.1~uORF:IOH6052,../../antigens/alphafold_pdb/,P53990.pdb,A
Hs~Ref:NM_002810.1~uORF:IOH3462,../../antigens/alphafold_pdb/,P55036.pdb,A
Hs~MGC:NM_138355.1~uORF:IOH14669,../../antigens/alphafold_pdb/,Q96FV2.pdb,A
Hs~MGC:BC017262.1~uORF:IOH13986,../../antigens/alphafold_pdb/,P81408.pdb,A
Hs~MGC:BC021930.1~uORF:IOH13703,../../antigens/alphafold_pdb/,Q2YD98.pdb,A
Hs~Ref:NM_006332.1~uORF:IOH13656,../../antigens/alphafold_pdb/,P13284.pdb,A
Hs~Ref:NM_006120.2~uORF:IOH12744,../../antigens/alphafold_pdb/,P28067.pdb,A
Hs~Ref:NM_018326.1~uORF:IOH14251,../../antigens/alphafold_pdb/,Q9NUV9.pdb,A
Hs~Ref:NM_006408.2~uORF:IOH10438,../../antigens/alphafold_pdb/,O95994.pdb,A
Hs~Ref:NM_006319.2~uORF:IOH4047,../../antigens/alphafold_pdb/,O14735.pdb,A
Hs~Ref:XM_374803.1~uORF:IOH42807,../../antigens/alphafold_pdb/,O00370.pdb,A
Hs~Ref:NM_003994.4~uORF:IOH44526,../../antigens/alphafold_pdb/,P21583.pdb,A
Hs~Ref:NM_022749.4~uORF:IOH42659,../../antigens/alphafold_pdb/,Q86V87.pdb,A
Hs~Ref:NM_031919.1~uORF:IOH42936,../../antigens/alphafold_pdb/,Q9BXM9.pdb,A
Hs~Ref:NM_181690.1~uORF:IOH43070,../../antigens/alphafold_pdb/,Q9Y243.pdb,A
Hs~Ref:NM_005794.2~uORF:IOH41302,../../antigens/alphafold_pdb/,Q13268.pdb,A
Hs~MGC:BC035809.1~uORF:IOH28754,../../antigens/alphafold_pdb/,Q96PQ1.pdb,A
Hs~Ref:NM_002790.1~uORF:IOH29609,../../antigens/alphafold_pdb/,P28066.pdb,A
Hs~MGC:BC057816.1~uORF:IOH29218,../../antigens/alphafold_pdb/,Q6UWN5.pdb,A
Hs~MGC:BC057772.1~uORF:IOH29154,../../antigens/alphafold_pdb/,Q8N0V3.pdb,A
Hs~Ref:NM_016047.1~uORF:IOH11089,../../antigens/alphafold_pdb/,Q9Y3B4.pdb,A
Hs~Ref:NM_001545.1~uORF:IOH11951,../../antigens/alphafold_pdb/,Q14197.pdb,A
Hs~Ref:NM_017583.2~uORF:IOH12577,../../antigens/alphafold_pdb/,Q96DX7.pdb,A
Hs~MGC:BC016866.1~uORF:IOH10396,../../antigens/alphafold_pdb/,Q9BZY9.pdb,A
Hs~MGC:BC004564.2~uORF:IOH46115,../../antigens/alphafold_pdb/,Q7L591.pdb,A
Hs~MGC:BC001946.1~uORF:IOH46145,../../antigens/alphafold_pdb/,Q9BZC1.pdb,A
Hs~Ref:NM_004448.1,../../antigens/alphafold_pdb/,P04626.pdb,A
Hs~Ref:NM_002752.3,../../antigens/alphafold_pdb/,P45984.pdb,A
Hs~Ref:NM_002730.1,../../antigens/alphafold_pdb/,P17612.pdb,A
Hs~Ref:NM_007314.1,../../antigens/alphafold_pdb/,P42684.pdb,A
Hs~Ref:NM_172211.1~uORF:IOH43696,../../antigens/alphafold_pdb/,P09603.pdb,A
Hs~Ref:NM_016174.3~uORF:IOH42094,../../antigens/alphafold_pdb/,Q5T4B2.pdb,A
Hs~Ref:NM_001009609.1~uORF:IOH44772,../../antigens/alphafold_pdb/,Q5MJ09.pdb,A
Hs~MGC:BC018113.1~uORF:IOH11302,../../antigens/alphafold_pdb/,Q9Y6I4.pdb,A
Hs~Ref:NM_145053.1~uORF:IOH13477,../../antigens/alphafold_pdb/,Q8IYU4.pdb,A
Hs~Ref:NM_054023.2~uORF:IOH12827,../../antigens/alphafold_pdb/,Q96PL1.pdb,A
Hs~Ref:NM_003244.1~uORF:IOH3086,../../antigens/alphafold_pdb/,Q15583.pdb,A
Hs~MGC:BC015684.2~uORF:IOH14516,../../antigens/alphafold_pdb/,Q8N9V2.pdb,A
Hs~MGC:BC002424.1~uORF:IOH4157,../../antigens/alphafold_pdb/,Q9NQX7.pdb,A
Hs~Ref:NM_020445.1~uORF:IOH3354,../../antigens/alphafold_pdb/,Q9P1U1.pdb,A
Hs~MGC:BC007514.1~uORF:IOH6107,../../antigens/alphafold_pdb/,P10398.pdb,A
Hs~Ref:NM_006496.1~uORF:IOH14567,../../antigens/alphafold_pdb/,P08754.pdb,A
Hs~MGC:BC050535.1~uORF:IOH26965,../../antigens/alphafold_pdb/,Q9NR56.pdb,A
Hs~MGC:BC047666.1~uORF:IOH26700,../../antigens/alphafold_pdb/,P18440.pdb,A
Hs~MGC:NM_152376.2~uORF:IOH26515,../../antigens/alphafold_pdb/,Q96LJ8.pdb,A
Hs~Ref:NM_001980.1~uORF:IOH26517,../../antigens/alphafold_pdb/,P32856.pdb,A
Hs~Ref:NM_005207.1~uORF:IOH26401,../../antigens/alphafold_pdb/,P46109.pdb,A
Hs~MGC:NM_015671.2~uORF:IOH12715,../../antigens/alphafold_pdb/,O43379.pdb,A
Hs~Ref:NM_005180.1~uORF:IOH13688,../../antigens/alphafold_pdb/,P35226.pdb,A
Hs~MGC:BC001214.1~uORF:IOH4802,../../antigens/alphafold_pdb/,Q9UIC8.pdb,A
Hs~Ref:NM_020929.1~uORF:IOH40882,../../antigens/alphafold_pdb/,Q9HCJ2.pdb,A
Hs~MGC:BC064593.1~uORF:IOH39933,../../antigens/alphafold_pdb/,Q8IU60.pdb,A
Hs~Ref:NM_001002018.1~uORF:IOH40008,../../antigens/alphafold_pdb/,Q9NWW0.pdb,A
Hs~Ref:NM_002822.3~uORF:IOH40883,../../antigens/alphafold_pdb/,Q12792.pdb,A
Hs~Ref:NM_016139.2~uORF:IOH3869,../../antigens/alphafold_pdb/,Q9Y6H1.pdb,A
Hs~MGC:BC033775.1~uORF:IOH21766,../../antigens/alphafold_pdb/,Q8N4Q1.pdb,A
Hs~Ref:NM_015407.3~uORF:IOH4118,../../antigens/alphafold_pdb/,Q9BUJ0.pdb,A
Hs~Ref:NM_003929.1~uORF:IOH4101,../../antigens/alphafold_pdb/,O14966.pdb,A
Hs~Ref:NM_004896.2~uORF:IOH10674,../../antigens/alphafold_pdb/,O75436.pdb,A
Hs~MGC:BC012362.1~uORF:IOH12046,../../antigens/alphafold_pdb/,P61225.pdb,A
Hs~Ref:NM_024805.1~uORF:IOH13501,../../antigens/alphafold_pdb/,Q8N0V3.pdb,A
Hs~Ref:NM_019863.1~uORF:IOH10704,../../antigens/alphafold_pdb/,P00451.pdb,A
Hs~Ref:NM_005558.2~uORF:IOH13864,../../antigens/alphafold_pdb/,O00515.pdb,A
Hs~Ref:NM_031436.1~uORF:IOH5698,../../antigens/alphafold_pdb/,Q96JD6.pdb,A
Hs~Ref:NM_020299.2~uORF:IOH6697,../../antigens/alphafold_pdb/,O60218.pdb,A
Hs~Ref:NM_004530.1~uORF:IOH4128,../../antigens/alphafold_pdb/,P08253.pdb,A
Hs~Ref:NM_016303.1~uORF:IOH27824,../../antigens/alphafold_pdb/,Q9UHQ7.pdb,A
Hs~MGC:BC003403.1~uORF:IOH3013,../../antigens/alphafold_pdb/,Q9Y3L5.pdb,A
Hs~Ref:NM_024048.2~uORF:IOH27955,../../antigens/alphafold_pdb/,Q96NS8.pdb,A
Hs~Ref:NM_016276.3~CAT:PV3858,../../antigens/alphafold_pdb/,Q9HBY8.pdb,A
Hs~Ref:NM_005044.1~CAT:PV3813,../../antigens/alphafold_pdb/,P51817.pdb,A
Hs~Ref:NM_006213.1~CAT:PV3853,../../antigens/alphafold_pdb/,Q16816.pdb,A
Hs~Ref:NM_002750~CAT:PV3319,../../antigens/alphafold_pdb/,P45983.pdb,A
Hs~Ref:NM_016653.1~CAT:PV3882,../../antigens/alphafold_pdb/,Q9NYL2.pdb,A
Hs~MGC:BC033153.1~uORF:IOH23227,../../antigens/alphafold_pdb/,Q6ZMJ2.pdb,A
Hs~MGC:BC034926.1~uORF:IOH23229,../../antigens/alphafold_pdb/,Q8IUL8.pdb,A
Hs~MGC:BC020784.1~uORF:IOH14658,../../antigens/alphafold_pdb/,Q96H79.pdb,A
Hs~MGC:BC045809.1~uORF:IOH26434,../../antigens/alphafold_pdb/,Q6Q4G3.pdb,A
Hs~MGC:BC044587.1~uORF:IOH26741,../../antigens/alphafold_pdb/,Q3MHD2.pdb,A
Hs~MGC:BC048099.1~uORF:IOH26742,../../antigens/alphafold_pdb/,Q8NBB4.pdb,A
Hs~MGC:BC040036.1~uORF:IOH26343,../../antigens/alphafold_pdb/,Q8IXM2.pdb,A
Hs~MGC:BC025406.1~uORF:IOH11226,../../antigens/alphafold_pdb/,Q5VU43.pdb,A
Hs~MGC:BC032708.1~uORF:IOH21938,../../antigens/alphafold_pdb/,O60907.pdb,A
Hs~Ref:NM_003617.2~uORF:IOH23200,../../antigens/alphafold_pdb/,O15539.pdb,A
Hs~MGC:BC014475.1~uORF:IOH12830,../../antigens/alphafold_pdb/,Q96CA5.pdb,A
Hs~Ref:NM_152706.2~uORF:IOH11478,../../antigens/alphafold_pdb/,Q8TBZ9.pdb,A
Hs~Ref:NM_014463.1~uORF:IOH7376,../../antigens/alphafold_pdb/,P62310.pdb,A
Hs~MGC:BC054892.1~uORF:IOH29485,../../antigens/alphafold_pdb/,Q8TF09.pdb,A
Hs~MGC:BC043619.1~uORF:IOH26417,../../antigens/alphafold_pdb/,O95983.pdb,A
Hs~Ref:NM_001696.2~uORF:IOH5034,../../antigens/alphafold_pdb/,P36543.pdb,A
Hs~MGC:BC003408.2~uORF:IOH3031,../../antigens/alphafold_pdb/,P43365.pdb,A
Hs~MGC:BC008748.2~uORF:IOH5941,../../antigens/alphafold_pdb/,P22061.pdb,A
Hs~MGC:BC031695.1~uORF:IOH21499,../../antigens/alphafold_pdb/,Q9BVM2.pdb,A
Hs~Ref:NM_013290.1~uORF:IOH6212,../../antigens/alphafold_pdb/,Q9P2W1.pdb,A
Hs~Ref:NM_145204.1~uORF:IOH22722,../../antigens/alphafold_pdb/,Q96LD8.pdb,A
Hs~Ref:NM_138448.2~uORF:IOH10544,../../antigens/alphafold_pdb/,P14621.pdb,A
Hs~Ref:NM_138998.1~uORF:IOH21408,../../antigens/alphafold_pdb/,O00148.pdb,A
Hs~MGC:BC024223.2~uORF:IOH14706,../../antigens/alphafold_pdb/,O14530.pdb,A
Hs~Ref:NM_022786.1~uORF:IOH13057,../../antigens/alphafold_pdb/,Q9H2C2.pdb,A
Hs~MGC:BC014144.1~uORF:IOH12115,../../antigens/alphafold_pdb/,Q14576.pdb,A
Hs~MGC:BC017085.1~uORF:IOH10382,../../antigens/alphafold_pdb/,Q96SA4.pdb,A
Hs~MGC:BC012131.1~uORF:IOH13142,../../antigens/alphafold_pdb/,Q96EM0.pdb,A
Hs~MGC:NM_138778.1~uORF:IOH14208,../../antigens/alphafold_pdb/,Q9BTV6.pdb,A
Hs~MGC:BC021275.1~uORF:IOH13914,../../antigens/alphafold_pdb/,Q8WU39.pdb,A
Hs~MGC:BC007724.1~uORF:IOH6498,../../antigens/alphafold_pdb/,Q9HB09.pdb,A
Hs~MGC:BC007524.1~uORF:IOH6913,../../antigens/alphafold_pdb/,O60271.pdb,A
Hs~Ref:NM_013232.2~uORF:IOH10469,../../antigens/alphafold_pdb/,O75340.pdb,A
Hs~Ref:NM_139062.1~uORF:IOH23025,../../antigens/alphafold_pdb/,P48730.pdb,A
Hs~Ref:NM_006755.1~uORF:IOH2052,../../antigens/alphafold_pdb/,P37837.pdb,A
Hs~MGC:BC014409.1~uORF:IOH13355,../../antigens/alphafold_pdb/,Q96CD2.pdb,A
Hs~MGC:BC025700.1~uORF:IOH11281,../../antigens/alphafold_pdb/,Q9UHB7.pdb,A
Hs~MGC:BC015813.1~uORF:IOH10085,../../antigens/alphafold_pdb/,P26641.pdb,A
Hs~MGC:BC027178.1~uORF:IOH10797,../../antigens/alphafold_pdb/,O75400.pdb,A
Hs~Ref:NM_031291.1~uORF:IOH10919,../../antigens/alphafold_pdb/,Q9H0C2.pdb,A
Hs~Ref:NM_170676.2~uORF:IOH26710,../../antigens/alphafold_pdb/,O14770.pdb,A
Hs~MGC:BC039731.1~uORF:IOH26126,../../antigens/alphafold_pdb/,P78395.pdb,A
Hs~Ref:NM_175924.2~uORF:IOH26372,../../antigens/alphafold_pdb/,Q86SU0.pdb,A
Hs~MGC:BC050551.1~uORF:IOH26948,../../antigens/alphafold_pdb/,Q9UL15.pdb,A
Hs~MGC:BC057779.1~uORF:IOH29149,../../antigens/alphafold_pdb/,Q96KJ9.pdb,A
Hs~MGC:BC051347.1~uORF:IOH28117,../../antigens/alphafold_pdb/,Q92959.pdb,A
Hs~MGC:BC020792.1~uORF:IOH14086,../../antigens/alphafold_pdb/,Q93099.pdb,A
Hs~Ref:NM_002561.1~uORF:IOH29559,../../antigens/alphafold_pdb/,Q93086.pdb,A
Hs~MGC:BC009197.2~uORF:IOH27820,../../antigens/alphafold_pdb/,P55957.pdb,A
Hs~MGC:BC041590.1~uORF:IOH28013,../../antigens/alphafold_pdb/,Q9H8M2.pdb,A
Hs~MGC:BC023553.1~uORF:IOH27836,../../antigens/alphafold_pdb/,P11230.pdb,A
Hs~MGC:BC043346.2~uORF:IOH28804,../../antigens/alphafold_pdb/,P11441.pdb,A
Hs~Ref:NM_000100.2~uORF:IOH2908,../../antigens/alphafold_pdb/,P04080.pdb,A
Hs~Ref:NM_004633.3~uORF:IOH26113,../../antigens/alphafold_pdb/,P27930.pdb,A
Hs~MGC:BC055096.1~uORF:IOH29497,../../antigens/alphafold_pdb/,Q8IW36.pdb,A
Hs~MGC:BC056508.1~uORF:IOH29456,../../antigens/alphafold_pdb/,O14598.pdb,A
Hs~MGC:BC040177.2~uORF:IOH28709,../../antigens/alphafold_pdb/,Q9ULR3.pdb,A
Hs~MGC:BC047690.1~uORF:IOH28834,../../antigens/alphafold_pdb/,O14807.pdb,A
Hs~Ref:NM_033261.2~uORF:IOH12134,../../antigens/alphafold_pdb/,Q9BXS1.pdb,A
Hs~MGC:BC033871.1~uORF:IOH21866,../../antigens/alphafold_pdb/,Q86UV7.pdb,A
Hs~MGC:BC011563.1~uORF:IOH12467,../../antigens/alphafold_pdb/,O43561.pdb,A
Hs~Ref:NM_004214.3~uORF:IOH2103,../../antigens/alphafold_pdb/,O43427.pdb,A
Hs~MGC:BC031427.1~uORF:IOH22113,../../antigens/alphafold_pdb/,P48739.pdb,A
Hs~MGC:BC031606.1~uORF:IOH22809,../../antigens/alphafold_pdb/,O00628.pdb,A
Hs~Ref:NM_033030.2~uORF:IOH21808,../../antigens/alphafold_pdb/,Q8N9W6.pdb,A
Hs~Ref:NM_145027.1~uORF:IOH10936,../../antigens/alphafold_pdb/,Q6ZMV9.pdb,A
Hs~MGC:BC000807.1~uORF:IOH3072,../../antigens/alphafold_pdb/,Q9HCG1.pdb,A
Hs~MGC:BC035687.1~uORF:IOH26040,../../antigens/alphafold_pdb/,P49326.pdb,A
Hs~Ref:NM_025126.2~uORF:IOH6675,../../antigens/alphafold_pdb/,Q969K3.pdb,A
Hs~MGC:BC000879.1~uORF:IOH3208,../../antigens/alphafold_pdb/,Q16719.pdb,A
Hs~MGC:BC011906.1~uORF:IOH12531,../../antigens/alphafold_pdb/,Q9H1K1.pdb,A
Hs~Ref:NM_017503.2~uORF:IOH12519,../../antigens/alphafold_pdb/,Q15527.pdb,A
Hs~MGC:BC011562.1~uORF:IOH12462,../../antigens/alphafold_pdb/,P23497.pdb,A
Hs~MGC:BC014891.1~uORF:IOH10029,../../antigens/alphafold_pdb/,A0JNW5.pdb,A
Hs~MGC:BC009313.1~uORF:IOH14080,../../antigens/alphafold_pdb/,O00370.pdb,A
Hs~MGC:XM_291438.1~uORF:IOH28505,../../antigens/alphafold_pdb/,Q7Z3T1.pdb,A
Hs~MGC:BC047471.1~uORF:IOH26529,../../antigens/alphafold_pdb/,Q6NXN4.pdb,A
Hs~MGC:BC033178.1~uORF:IOH23236,../../antigens/alphafold_pdb/,P01860.pdb,A
Hs~Ref:NM_001893.3,../../antigens/alphafold_pdb/,P48730.pdb,A
Hs~Ref:NM_005965.2,../../antigens/alphafold_pdb/,Q15746.pdb,A
Hs~Ref:NM_017433.1,../../antigens/alphafold_pdb/,Q8NEV4.pdb,A
Hs~Ref:NM_020328.1,../../antigens/alphafold_pdb/,P36896.pdb,A
Hs~Ref:NM_003691.1,../../antigens/alphafold_pdb/,O75716.pdb,A
Hs~Ref:NM_006257.1,../../antigens/alphafold_pdb/,Q04759.pdb,A
Hs~Ref:NM_003865.1~uORF:IOH40237,../../antigens/alphafold_pdb/,Q9UBX0.pdb,A
Hs~Ref:NM_018402.1~uORF:IOH40165,../../antigens/alphafold_pdb/,Q9NPH9.pdb,A
Hs~Ref:NM_032847.1~uORF:IOH40091,../../antigens/alphafold_pdb/,Q96K31.pdb,A
Hs~MGC:BC067526.1~uORF:IOH40167,../../antigens/alphafold_pdb/,Q9H9K5.pdb,A
Hs~MGC:BC033736.1~uORF:IOH21824,../../antigens/alphafold_pdb/,Q07507.pdb,A
Hs~MGC:BC033794.1~uORF:IOH21798,../../antigens/alphafold_pdb/,Q8N4P3.pdb,A
Hs~Ref:NM_024591.1~uORF:IOH13020,../../antigens/alphafold_pdb/,Q96FZ7.pdb,A
Hs~Ref:NM_024079.1~uORF:IOH3848,../../antigens/alphafold_pdb/,Q9BVK2.pdb,A
Hs~MGC:BC030524.1~uORF:IOH21689,../../antigens/alphafold_pdb/,Q8N6F1.pdb,A
Hs~Ref:NM_001871.2~uORF:IOH11321,../../antigens/alphafold_pdb/,P15086.pdb,A
Hs~Ref:NM_153709.1~uORF:IOH21517,../../antigens/alphafold_pdb/,Q8N6G1.pdb,A
Hs~MGC:BC013778.1~uORF:IOH10676,../../antigens/alphafold_pdb/,Q96CW6.pdb,A
Hs~Ref:NM_032883.1~uORF:IOH6975,../../antigens/alphafold_pdb/,Q96NM4.pdb,A
Hs~Ref:NM_000115.1~uORF:IOH14234,../../antigens/alphafold_pdb/,P24530.pdb,A
Hs~Ref:NM_014891.1~uORF:IOH4282,../../antigens/alphafold_pdb/,Q13442.pdb,A
Hs~MGC:BC014851.1~uORF:IOH11293,../../antigens/alphafold_pdb/,Q8NES3.pdb,A
Hs~Ref:NM_007250.2~uORF:IOH43163,../../antigens/alphafold_pdb/,O95600.pdb,A
Hs~Ref:XM_378822.1~uORF:IOH43360,../../antigens/alphafold_pdb/,Q86Y26.pdb,A
Hs~Ref:NM_031296.1~uORF:IOH43454,../../antigens/alphafold_pdb/,Q9H082.pdb,A
Hs~Ref:NM_153750.1~uORF:IOH43458,../../antigens/alphafold_pdb/,A0PJZ0.pdb,A
Hs~MGC:BC065041.1~uORF:IOH39974,../../antigens/alphafold_pdb/,Q6P1J6.pdb,A
Hs~Ref:NM_006131.1~uORF:IOH36655,../../antigens/alphafold_pdb/,P13497.pdb,A
