nodo:ID,:LABEL
XN_5066,PROTEIN2
XN_5067,PROTEIN2
XN_5068,PROTEIN2
XN_5069,PROTEIN2
XN_5070,PROTEIN2
XN_5071,PROTEIN2
XN_5072,PROTEIN2
XN_5073,PROTEIN2
XN_5074,PROTEIN2
XN_5075,PROTEIN2
XN_5076,PROTEIN2
XN_5077,PROTEIN2
XN_5078,PROTEIN2
XN_5079,PROTEIN2
XN_5080,PROTEIN2
XN_5081,PROTEIN2
XN_5082,PROTEIN2
XN_5083,PROTEIN2
XN_5084,PROTEIN2
XN_5085,PROTEIN2
XN_5086,PROTEIN2
XN_5087,PROTEIN2
XN_5088,PROTEIN2
XN_5089,PROTEIN2
XN_5090,PROTEIN2
XN_5091,PROTEIN2
XN_5092,PROTEIN2
XN_5093,PROTEIN2
XN_5094,PROTEIN2
XN_5095,PROTEIN2
XN_5096,PROTEIN2
XN_5097,PROTEIN2
XN_5098,PROTEIN2
XN_5099,PROTEIN2
XN_5100,PROTEIN2
XN_5101,PROTEIN2
XN_5102,PROTEIN2
XN_5103,PROTEIN2
XN_5104,PROTEIN2
XN_5105,PROTEIN2
XN_5106,PROTEIN2
XN_5107,PROTEIN2
XN_5108,PROTEIN2
XN_5109,PROTEIN2
XN_5110,PROTEIN2
XN_5111,PROTEIN2
XN_5112,PROTEIN2
XN_5113,PROTEIN2
XN_5114,PROTEIN2
XN_5115,PROTEIN2
XN_5116,PROTEIN2
XN_5117,PROTEIN2
XN_5118,PROTEIN2
XN_5119,PROTEIN2
XN_5120,PROTEIN2
XN_5121,PROTEIN2
XN_5122,PROTEIN2
XN_5123,PROTEIN2
XN_5124,PROTEIN2
XN_5125,PROTEIN2
XN_5126,PROTEIN2
XN_5127,PROTEIN2
XN_5128,PROTEIN2
XN_5129,PROTEIN2
XN_5130,PROTEIN2
XN_5131,PROTEIN2
XN_5132,PROTEIN2
XN_5133,PROTEIN2
XN_5134,PROTEIN2
XN_5135,PROTEIN2
XN_5136,PROTEIN2
XN_5137,PROTEIN2
XN_5138,PROTEIN2
XN_5139,PROTEIN2
XN_5140,PROTEIN2
XN_5141,PROTEIN2
XN_5142,PROTEIN2
XN_5143,PROTEIN2
XN_5144,PROTEIN2
XN_5145,PROTEIN2
XN_5146,PROTEIN2
XN_5147,PROTEIN2
XN_5148,PROTEIN2
XN_5149,PROTEIN2
XN_5150,PROTEIN2
XN_5151,PROTEIN2
XN_5152,PROTEIN2
XN_5153,PROTEIN2
XN_5154,PROTEIN2
XN_5155,PROTEIN2
XN_5156,PROTEIN2
XN_5157,PROTEIN2
XN_5158,PROTEIN2
XN_5159,PROTEIN2
XN_5160,PROTEIN2
XN_5161,PROTEIN2
XN_5162,PROTEIN2
XN_5163,PROTEIN2
XN_5164,PROTEIN2
XN_5165,PROTEIN2
XN_5166,PROTEIN2
XN_5167,PROTEIN2
XN_5168,PROTEIN2
XN_5169,PROTEIN2
XN_5170,PROTEIN2
XN_5171,PROTEIN2
XN_5172,PROTEIN2
XN_5173,PROTEIN2
XN_5174,PROTEIN2
XN_5175,PROTEIN2
XN_5176,PROTEIN2
XN_5177,PROTEIN2
XN_5178,PROTEIN2
XN_5179,PROTEIN2
XN_5180,PROTEIN2
XN_5181,PROTEIN2
XN_5182,PROTEIN2
XN_5183,PROTEIN2
XN_5184,PROTEIN2
XN_5185,PROTEIN2
XN_5186,PROTEIN2
XN_5187,PROTEIN2
XN_5188,PROTEIN2
XN_5189,PROTEIN2
XN_5190,PROTEIN2
XN_5191,PROTEIN2
XN_5192,PROTEIN2
XN_5193,PROTEIN2
XN_5194,PROTEIN2
XN_5195,PROTEIN2
XN_5196,PROTEIN2
XN_5197,PROTEIN2
XN_5198,PROTEIN2
XN_5199,PROTEIN2
XN_5200,PROTEIN2
XN_5201,PROTEIN2
XN_5202,PROTEIN2
XN_5203,PROTEIN2
XN_5204,PROTEIN2
XN_5205,PROTEIN2
XN_5206,PROTEIN2
XN_5207,PROTEIN2
XN_5208,PROTEIN2
XN_5209,PROTEIN2
XN_5210,PROTEIN2
XN_5211,PROTEIN2
XN_5212,PROTEIN2
XN_5213,PROTEIN2
XN_5214,PROTEIN2
XN_5215,PROTEIN2
XN_5216,PROTEIN2
XN_5217,PROTEIN2
XN_5218,PROTEIN2
XN_5219,PROTEIN2
XN_5220,PROTEIN2
XN_5221,PROTEIN2
XN_5222,PROTEIN2
XN_5223,PROTEIN2
XN_5224,PROTEIN2
XN_5225,PROTEIN2
XN_5226,PROTEIN2
XN_5227,PROTEIN2
XN_5228,PROTEIN2
XN_5229,PROTEIN2
XN_5230,PROTEIN2
XN_5231,PROTEIN2
XN_5232,PROTEIN2
XN_5233,PROTEIN2
XN_5234,PROTEIN2
XN_5235,PROTEIN2
XN_5236,PROTEIN2
XN_5237,PROTEIN2
XN_5238,PROTEIN2
XN_5239,PROTEIN2
XN_5240,PROTEIN2
XN_5241,PROTEIN2
XN_5242,PROTEIN2
XN_5243,PROTEIN2
XN_5244,PROTEIN2
XN_5245,PROTEIN2
XN_5246,PROTEIN2
XN_5247,PROTEIN2
XN_5248,PROTEIN2
XN_5249,PROTEIN2
XN_5250,PROTEIN2
XN_5251,PROTEIN2
XN_5252,PROTEIN2
XN_5253,PROTEIN2
XN_5254,PROTEIN2
XN_5255,PROTEIN2
XN_5256,PROTEIN2
XN_5257,PROTEIN2
XN_5258,PROTEIN2
XN_5259,PROTEIN2
XN_5260,PROTEIN2
XN_5261,PROTEIN2
XN_5262,PROTEIN2
XN_5263,PROTEIN2
XN_5264,PROTEIN2
XN_5265,PROTEIN2
XN_5266,PROTEIN2
XN_5267,PROTEIN2
XN_5268,PROTEIN2
XN_5269,PROTEIN2
XN_5270,PROTEIN2
XN_5271,PROTEIN2
XN_5272,PROTEIN2
XN_5273,PROTEIN2
XN_5274,PROTEIN2
XN_5275,PROTEIN2
XN_5276,PROTEIN2
XN_5277,PROTEIN2
XN_5278,PROTEIN2
XN_5279,PROTEIN2
XN_5280,PROTEIN2
XN_5281,PROTEIN2
XN_5282,PROTEIN2
XN_5283,PROTEIN2
XN_5284,PROTEIN2
XN_5285,PROTEIN2
XN_5286,PROTEIN2
XN_5287,PROTEIN2
XN_5288,PROTEIN2
XN_5289,PROTEIN2
XN_5290,PROTEIN2
XN_5291,PROTEIN2
XN_5292,PROTEIN2
XN_5293,PROTEIN2
XN_5294,PROTEIN2
XN_5295,PROTEIN2
XN_5296,PROTEIN2
XN_5297,PROTEIN2
XN_5298,PROTEIN2
XN_5299,PROTEIN2
XN_5300,PROTEIN2
XN_5301,PROTEIN2
XN_5302,PROTEIN2
XN_5303,PROTEIN2
XN_5304,PROTEIN2
XN_5305,PROTEIN2
XN_5306,PROTEIN2
XN_5307,PROTEIN2
XN_5308,PROTEIN2
XN_5309,PROTEIN2
XN_5310,PROTEIN2
XN_5311,PROTEIN2
XN_5312,PROTEIN2
XN_5313,PROTEIN2
XN_5314,PROTEIN2
XN_5315,PROTEIN2
XN_5316,PROTEIN2
XN_5317,PROTEIN2
XN_5318,PROTEIN2
XN_5319,PROTEIN2
XN_5320,PROTEIN2
XN_5321,PROTEIN2
XN_5322,PROTEIN2
XN_5323,PROTEIN2
XN_5324,PROTEIN2
XN_5325,PROTEIN2
XN_5326,PROTEIN2
XN_5327,PROTEIN2
XN_5328,PROTEIN2
XN_5329,PROTEIN2
XN_5330,PROTEIN2
XN_5331,PROTEIN2
XN_5332,PROTEIN2
XN_5333,PROTEIN2
XN_5334,PROTEIN2
XN_5335,PROTEIN2
XN_5336,PROTEIN2
XN_5337,PROTEIN2
XN_5338,PROTEIN2
XN_5339,PROTEIN2
XN_5340,PROTEIN2
XN_5341,PROTEIN2
XN_5342,PROTEIN2
XN_5343,PROTEIN2
XN_5344,PROTEIN2
XN_5345,PROTEIN2
XN_5346,PROTEIN2
XN_5347,PROTEIN2
XN_5348,PROTEIN2
XN_5349,PROTEIN2
XN_5350,PROTEIN2
XN_5351,PROTEIN2
XN_5352,PROTEIN2
XN_5353,PROTEIN2
XN_5354,PROTEIN2
XN_5355,PROTEIN2
XN_5356,PROTEIN2
XN_5357,PROTEIN2
XN_5358,PROTEIN2
XN_5359,PROTEIN2
XN_5360,PROTEIN2
XN_5361,PROTEIN2
XN_5362,PROTEIN2
XN_5363,PROTEIN2
XN_5364,PROTEIN2
XN_5365,PROTEIN2
XN_5366,PROTEIN2
XN_5367,PROTEIN2
XN_5368,PROTEIN2
XN_5369,PROTEIN2
XN_5370,PROTEIN2
XN_5371,PROTEIN2
XN_5372,PROTEIN2
XN_5373,PROTEIN2
XN_5374,PROTEIN2
XN_5375,PROTEIN2
XN_5376,PROTEIN2
XN_5377,PROTEIN2
XN_5378,PROTEIN2
XN_5379,PROTEIN2
XN_5380,PROTEIN2
XN_5381,PROTEIN2
XN_5382,PROTEIN2
XN_5383,PROTEIN2
XN_5384,PROTEIN2
XN_5385,PROTEIN2
XN_5386,PROTEIN2
XN_5387,PROTEIN2
XN_5388,PROTEIN2
XN_5389,PROTEIN2
XN_5390,PROTEIN2
XN_5391,PROTEIN2
XN_5392,PROTEIN2
XN_5393,PROTEIN2
XN_5394,PROTEIN2
XN_5395,PROTEIN2
XN_5396,PROTEIN2
XN_5397,PROTEIN2
XN_5398,PROTEIN2
XN_5399,PROTEIN2
XN_5400,PROTEIN2
XN_5401,PROTEIN2
XN_5402,PROTEIN2
XN_5403,PROTEIN2
XN_5404,PROTEIN2
XN_5405,PROTEIN2
XN_5406,PROTEIN2
XN_5407,PROTEIN2
XN_5408,PROTEIN2
XN_5409,PROTEIN2
XN_5410,PROTEIN2
XN_5411,PROTEIN2
XN_5412,PROTEIN2
XN_5413,PROTEIN2
XN_5414,PROTEIN2
XN_5415,PROTEIN2
XN_5416,PROTEIN2
XN_5417,PROTEIN2
XN_5418,PROTEIN2
XN_5419,PROTEIN2
XN_5420,PROTEIN2
XN_5421,PROTEIN2
XN_5422,PROTEIN2
XN_5423,PROTEIN2
XN_5424,PROTEIN2
XN_5425,PROTEIN2
XN_5426,PROTEIN2
XN_5427,PROTEIN2
XN_5428,PROTEIN2
XN_5429,PROTEIN2
XN_5430,PROTEIN2
XN_5431,PROTEIN2
XN_5432,PROTEIN2
XN_5433,PROTEIN2
XN_5434,PROTEIN2
XN_5435,PROTEIN2
XN_5436,PROTEIN2
XN_5437,PROTEIN2
XN_5438,PROTEIN2
XN_5439,PROTEIN2
XN_5440,PROTEIN2
XN_5441,PROTEIN2
XN_5442,PROTEIN2
XN_5443,PROTEIN2
XN_5444,PROTEIN2
XN_5445,PROTEIN2
XN_5446,PROTEIN2
XN_5447,PROTEIN2
XN_5448,PROTEIN2
XN_5449,PROTEIN2
XN_5450,PROTEIN2
XN_5451,PROTEIN2
XN_5452,PROTEIN2
XN_5453,PROTEIN2
XN_5454,PROTEIN2
XN_5455,PROTEIN2
XN_5456,PROTEIN2
XN_5457,PROTEIN2
XN_5458,PROTEIN2
XN_5459,PROTEIN2
XN_5460,PROTEIN2
XN_5461,PROTEIN2
XN_5462,PROTEIN2
XN_5463,PROTEIN2
XN_5464,PROTEIN2
XN_5465,PROTEIN2
XN_5466,PROTEIN2
XN_5467,PROTEIN2
XN_5468,PROTEIN2
XN_5469,PROTEIN2
XN_5470,PROTEIN2
XN_5471,PROTEIN2
XN_5472,PROTEIN2
XN_5473,PROTEIN2
XN_5474,PROTEIN2
XN_5475,PROTEIN2
XN_5476,PROTEIN2
XN_5477,PROTEIN2
XN_5478,PROTEIN2
XN_5479,PROTEIN2
XN_5480,PROTEIN2
XN_5481,PROTEIN2
XN_5482,PROTEIN2
XN_5483,PROTEIN2
XN_5484,PROTEIN2
XN_5485,PROTEIN2
XN_5486,PROTEIN2
XN_5487,PROTEIN2
XN_5488,PROTEIN2
XN_5489,PROTEIN2
XN_5490,PROTEIN2
XN_5491,PROTEIN2
XN_5492,PROTEIN2
XN_5493,PROTEIN2
XN_5494,PROTEIN2
XN_5495,PROTEIN2
XN_5496,PROTEIN2
XN_5497,PROTEIN2
XN_5498,PROTEIN2
XN_5499,PROTEIN2
XN_5500,PROTEIN2
XN_5501,PROTEIN2
XN_5502,PROTEIN2
XN_5503,PROTEIN2
XN_5504,PROTEIN2
XN_5505,PROTEIN2
XN_5506,PROTEIN2
XN_5507,PROTEIN2
XN_5508,PROTEIN2
XN_5509,PROTEIN2
XN_5510,PROTEIN2
XN_5511,PROTEIN2
XN_5512,PROTEIN2
XN_5513,PROTEIN2
XN_5514,PROTEIN2
XN_5515,PROTEIN2
XN_5516,PROTEIN2
XN_5517,PROTEIN2
XN_5518,PROTEIN2
XN_5519,PROTEIN2
XN_5520,PROTEIN2
XN_5521,PROTEIN2
XN_5522,PROTEIN2
XN_5523,PROTEIN2
XN_5524,PROTEIN2
XN_5525,PROTEIN2
XN_5526,PROTEIN2
XN_5527,PROTEIN2
XN_5528,PROTEIN2
XN_5529,PROTEIN2
XN_5530,PROTEIN2
XN_5531,PROTEIN2
XN_5532,PROTEIN2
XN_5533,PROTEIN2
XN_5534,PROTEIN2
XN_5535,PROTEIN2
XN_5536,PROTEIN2
XN_5537,PROTEIN2
XN_5538,PROTEIN2
XN_5539,PROTEIN2
XN_5540,PROTEIN2
XN_5541,PROTEIN2
XN_5542,PROTEIN2
XN_5543,PROTEIN2
XN_5544,PROTEIN2
XN_5545,PROTEIN2
XN_5546,PROTEIN2
XN_5547,PROTEIN2
XN_5548,PROTEIN2
XN_5549,PROTEIN2
XN_5550,PROTEIN2
XN_5551,PROTEIN2
XN_5552,PROTEIN2
XN_5553,PROTEIN2
XN_5554,PROTEIN2
XN_5555,PROTEIN2
XN_5556,PROTEIN2
XN_5557,PROTEIN2
XN_5558,PROTEIN2
XN_5559,PROTEIN2
XN_5560,PROTEIN2
XN_5561,PROTEIN2
XN_5562,PROTEIN2
XN_5563,PROTEIN2
XN_5564,PROTEIN2
XN_5565,PROTEIN2
XN_5566,PROTEIN2
XN_5567,PROTEIN2
XN_5568,PROTEIN2
XN_5569,PROTEIN2
XN_5570,PROTEIN2
XN_5571,PROTEIN2
XN_5572,PROTEIN2
XN_5573,PROTEIN2
XN_5574,PROTEIN2
XN_5575,PROTEIN2
XN_5576,PROTEIN2
XN_5577,PROTEIN2
XN_5578,PROTEIN2
XN_5579,PROTEIN2
XN_5580,PROTEIN2
XN_5581,PROTEIN2
XN_5582,PROTEIN2
XN_5583,PROTEIN2
XN_5584,PROTEIN2
XN_5585,PROTEIN2
XN_5586,PROTEIN2
XN_5587,PROTEIN2
XN_5588,PROTEIN2
XN_5589,PROTEIN2
XN_5590,PROTEIN2
XN_5591,PROTEIN2
XN_5592,PROTEIN2
XN_5593,PROTEIN2
XN_5594,PROTEIN2
XN_5595,PROTEIN2
XN_5596,PROTEIN2
XN_5597,PROTEIN2
XN_5598,PROTEIN2
XN_5599,PROTEIN2
XN_5600,PROTEIN2
XN_5601,PROTEIN2
XN_5602,PROTEIN2
XN_5603,PROTEIN2
XN_5604,PROTEIN2
XN_5605,PROTEIN2
XN_5606,PROTEIN2
XN_5607,PROTEIN2
XN_5608,PROTEIN2
XN_5609,PROTEIN2
XN_5610,PROTEIN2
XN_5611,PROTEIN2
XN_5612,PROTEIN2
XN_5613,PROTEIN2
XN_5614,PROTEIN2
XN_5615,PROTEIN2
XN_5616,PROTEIN2
XN_5617,PROTEIN2
XN_5618,PROTEIN2
XN_5619,PROTEIN2
XN_5620,PROTEIN2
XN_5621,PROTEIN2
XN_5622,PROTEIN2
XN_5623,PROTEIN2
XN_5624,PROTEIN2
XN_5625,PROTEIN2
XN_5626,PROTEIN2
XN_5627,PROTEIN2
XN_5628,PROTEIN2
XN_5629,PROTEIN2
XN_5630,PROTEIN2
XN_5631,PROTEIN2
XN_5632,PROTEIN2
XN_5633,PROTEIN2
XN_5634,PROTEIN2
XN_5635,PROTEIN2
XN_5636,PROTEIN2
XN_5637,PROTEIN2
XN_5638,PROTEIN2
XN_5639,PROTEIN2
XN_5640,PROTEIN2
XN_5641,PROTEIN2
XN_5642,PROTEIN2
XN_5643,PROTEIN2
XN_5644,PROTEIN2
XN_5645,PROTEIN2
XN_5646,PROTEIN2
XN_5647,PROTEIN2
XN_5648,PROTEIN2
XN_5649,PROTEIN2
XN_5650,PROTEIN2
XN_5651,PROTEIN2
XN_5652,PROTEIN2
XN_5653,PROTEIN2
XN_5654,PROTEIN2
XN_5655,PROTEIN2
XN_5656,PROTEIN2
XN_5657,PROTEIN2
XN_5658,PROTEIN2
XN_5659,PROTEIN2
XN_5660,PROTEIN2
XN_5661,PROTEIN2
XN_5662,PROTEIN2
XN_5663,PROTEIN2
XN_5664,PROTEIN2
XN_5665,PROTEIN2
XN_5666,PROTEIN2
XN_5667,PROTEIN2
XN_5668,PROTEIN2
XN_5669,PROTEIN2
XN_5670,PROTEIN2
XN_5671,PROTEIN2
XN_5672,PROTEIN2
XN_5673,PROTEIN2
XN_5674,PROTEIN2
XN_5675,PROTEIN2
XN_5676,PROTEIN2
XN_5677,PROTEIN2
XN_5678,PROTEIN2
XN_5679,PROTEIN2
XN_5680,PROTEIN2
XN_5681,PROTEIN2
XN_5682,PROTEIN2
XN_5683,PROTEIN2
XN_5684,PROTEIN2
XN_5685,PROTEIN2
XN_5686,PROTEIN2
XN_5687,PROTEIN2
XN_5688,PROTEIN2
XN_5689,PROTEIN2
XN_5690,PROTEIN2
XN_5691,PROTEIN2
XN_5692,PROTEIN2
XN_5693,PROTEIN2
XN_5694,PROTEIN2
XN_5695,PROTEIN2
XN_5696,PROTEIN2
XN_5697,PROTEIN2
XN_5698,PROTEIN2
XN_5699,PROTEIN2
XN_5700,PROTEIN2
XN_5701,PROTEIN2
XN_5702,PROTEIN2
XN_5703,PROTEIN2
XN_5704,PROTEIN2
XN_5705,PROTEIN2
XN_5706,PROTEIN2
XN_5707,PROTEIN2
XN_5708,PROTEIN2
XN_5709,PROTEIN2
XN_5710,PROTEIN2
XN_5711,PROTEIN2
XN_5712,PROTEIN2
XN_5713,PROTEIN2
XN_5714,PROTEIN2
XN_5715,PROTEIN2
XN_5716,PROTEIN2
XN_5717,PROTEIN2
XN_5718,PROTEIN2
XN_5719,PROTEIN2
XN_5720,PROTEIN2
XN_5721,PROTEIN2
XN_5722,PROTEIN2
XN_5723,PROTEIN2
XN_5724,PROTEIN2
XN_5725,PROTEIN2
XN_5726,PROTEIN2
XN_5727,PROTEIN2
XN_5728,PROTEIN2
XN_5729,PROTEIN2
XN_5730,PROTEIN2
XN_5731,PROTEIN2
XN_5732,PROTEIN2
XN_5733,PROTEIN2
XN_5734,PROTEIN2
XN_5735,PROTEIN2
XN_5736,PROTEIN2
XN_5737,PROTEIN2
XN_5738,PROTEIN2
XN_5739,PROTEIN2
XN_5740,PROTEIN2
XN_5741,PROTEIN2
XN_5742,PROTEIN2
XN_5743,PROTEIN2
XN_5744,PROTEIN2
XN_5745,PROTEIN2
XN_5746,PROTEIN2
XN_5747,PROTEIN2
XN_5748,PROTEIN2
XN_5749,PROTEIN2
XN_5750,PROTEIN2
XN_5751,PROTEIN2
XN_5752,PROTEIN2
XN_5753,PROTEIN2
XN_5754,PROTEIN2
XN_5755,PROTEIN2
XN_5756,PROTEIN2
XN_5757,PROTEIN2
XN_5758,PROTEIN2
XN_5759,PROTEIN2
XN_5760,PROTEIN2
XN_5761,PROTEIN2
XN_5762,PROTEIN2
XN_5763,PROTEIN2
XN_5764,PROTEIN2
XN_5765,PROTEIN2
XN_5766,PROTEIN2
XN_5767,PROTEIN2
XN_5768,PROTEIN2
XN_5769,PROTEIN2
XN_5770,PROTEIN2
XN_5771,PROTEIN2
XN_5772,PROTEIN2
XN_5773,PROTEIN2
XN_5774,PROTEIN2
XN_5775,PROTEIN2
XN_5776,PROTEIN2
XN_5777,PROTEIN2
XN_5778,PROTEIN2
XN_5779,PROTEIN2
XN_5780,PROTEIN2
XN_5781,PROTEIN2
XN_5782,PROTEIN2
XN_5783,PROTEIN2
XN_5784,PROTEIN2
XN_5785,PROTEIN2
XN_5786,PROTEIN2
XN_5787,PROTEIN2
XN_5788,PROTEIN2
XN_5789,PROTEIN2
XN_5790,PROTEIN2
XN_5791,PROTEIN2
XN_5792,PROTEIN2
XN_5793,PROTEIN2
XN_5794,PROTEIN2
XN_5795,PROTEIN2
XN_5796,PROTEIN2
XN_5797,PROTEIN2
XN_5798,PROTEIN2
XN_5799,PROTEIN2
XN_5800,PROTEIN2
XN_5801,PROTEIN2
XN_5802,PROTEIN2
XN_5803,PROTEIN2
XN_5804,PROTEIN2
XN_5805,PROTEIN2
XN_5806,PROTEIN2
XN_5807,PROTEIN2
XN_5808,PROTEIN2
XN_5809,PROTEIN2
XN_5810,PROTEIN2
XN_5811,PROTEIN2
XN_5812,PROTEIN2
XN_5813,PROTEIN2
XN_5814,PROTEIN2
XN_5815,PROTEIN2
XN_5816,PROTEIN2
XN_5817,PROTEIN2
XN_5818,PROTEIN2
XN_5819,PROTEIN2
XN_5820,PROTEIN2
XN_5821,PROTEIN2
XN_5822,PROTEIN2
XN_5823,PROTEIN2
XN_5824,PROTEIN2
XN_5825,PROTEIN2
XN_5826,PROTEIN2
XN_5827,PROTEIN2
XN_5828,PROTEIN2
XN_5829,PROTEIN2
XN_5830,PROTEIN2
XN_5831,PROTEIN2
XN_5832,PROTEIN2
XN_5833,PROTEIN2
XN_5834,PROTEIN2
XN_5835,PROTEIN2
XN_5836,PROTEIN2
XN_5837,PROTEIN2
XN_5838,PROTEIN2
XN_5839,PROTEIN2
XN_5840,PROTEIN2
XN_5841,PROTEIN2
XN_5842,PROTEIN2
XN_5843,PROTEIN2
XN_5844,PROTEIN2
XN_5845,PROTEIN2
XN_5846,PROTEIN2
XN_5847,PROTEIN2
XN_5848,PROTEIN2
XN_5849,PROTEIN2
XN_5850,PROTEIN2
XN_5851,PROTEIN2
XN_5852,PROTEIN2
XN_5853,PROTEIN2
XN_5854,PROTEIN2
XN_5855,PROTEIN2
XN_5856,PROTEIN2
XN_5857,PROTEIN2
XN_5858,PROTEIN2
XN_5859,PROTEIN2
XN_5860,PROTEIN2
XN_5861,PROTEIN2
XN_5862,PROTEIN2
XN_5863,PROTEIN2
XN_5864,PROTEIN2
XN_5865,PROTEIN2
XN_5866,PROTEIN2
XN_5867,PROTEIN2
XN_5868,PROTEIN2
XN_5869,PROTEIN2
XN_5870,PROTEIN2
XN_5871,PROTEIN2
XN_5872,PROTEIN2
XN_5873,PROTEIN2
XN_5874,PROTEIN2
XN_5875,PROTEIN2
XN_5876,PROTEIN2
XN_5877,PROTEIN2
XN_5878,PROTEIN2
XN_5879,PROTEIN2
XN_5880,PROTEIN2
XN_5881,PROTEIN2
XN_5882,PROTEIN2
XN_5883,PROTEIN2
XN_5884,PROTEIN2
XN_5885,PROTEIN2
XN_5886,PROTEIN2
XN_5887,PROTEIN2
XN_5888,PROTEIN2
XN_5889,PROTEIN2
XN_5890,PROTEIN2
XN_5891,PROTEIN2
XN_5892,PROTEIN2
XN_5893,PROTEIN2
XN_5894,PROTEIN2
XN_5895,PROTEIN2
XN_5896,PROTEIN2
XN_5897,PROTEIN2
XN_5898,PROTEIN2
XN_5899,PROTEIN2
XN_5900,PROTEIN2
XN_5901,PROTEIN2
XN_5902,PROTEIN2
XN_5903,PROTEIN2
XN_5904,PROTEIN2
XN_5905,PROTEIN2
XN_5906,PROTEIN2
XN_5907,PROTEIN2
XN_5908,PROTEIN2
XN_5909,PROTEIN2
XN_5910,PROTEIN2
XN_5911,PROTEIN2
XN_5912,PROTEIN2
XN_5913,PROTEIN2
XN_5914,PROTEIN2
XN_5915,PROTEIN2
XN_5916,PROTEIN2
XN_5917,PROTEIN2
XN_5918,PROTEIN2
XN_5919,PROTEIN2
XN_5920,PROTEIN2
XN_5921,PROTEIN2
XN_5922,PROTEIN2
XN_5923,PROTEIN2
XN_5924,PROTEIN2
XN_5925,PROTEIN2
XN_5926,PROTEIN2
XN_5927,PROTEIN2
XN_5928,PROTEIN2
XN_5929,PROTEIN2
XN_5930,PROTEIN2
XN_5931,PROTEIN2
XN_5932,PROTEIN2
XN_5933,PROTEIN2
XN_5934,PROTEIN2
XN_5935,PROTEIN2
XN_5936,PROTEIN2
XN_5937,PROTEIN2
XN_5938,PROTEIN2
XN_5939,PROTEIN2
XN_5940,PROTEIN2
XN_5941,PROTEIN2
XN_5942,PROTEIN2
XN_5943,PROTEIN2
XN_5944,PROTEIN2
XN_5945,PROTEIN2
XN_5946,PROTEIN2
XN_5947,PROTEIN2
XN_5948,PROTEIN2
XN_5949,PROTEIN2
XN_5950,PROTEIN2
XN_5951,PROTEIN2
XN_5952,PROTEIN2
XN_5953,PROTEIN2
XN_5954,PROTEIN2
XN_5955,PROTEIN2
XN_5956,PROTEIN2
XN_5957,PROTEIN2
XN_5958,PROTEIN2
XN_5959,PROTEIN2
XN_5960,PROTEIN2
XN_5961,PROTEIN2
XN_5962,PROTEIN2
XN_5963,PROTEIN2
XN_5964,PROTEIN2
XN_5965,PROTEIN2
XN_5966,PROTEIN2
XN_5967,PROTEIN2
XN_5968,PROTEIN2
XN_5969,PROTEIN2
XN_5970,PROTEIN2
XN_5971,PROTEIN2
XN_5972,PROTEIN2
XN_5973,PROTEIN2
XN_5974,PROTEIN2
XN_5975,PROTEIN2
XN_5976,PROTEIN2
XN_5977,PROTEIN2
XN_5978,PROTEIN2
XN_5979,PROTEIN2
XN_5980,PROTEIN2
XN_5981,PROTEIN2
XN_5982,PROTEIN2
XN_5983,PROTEIN2
XN_5984,PROTEIN2
XN_5985,PROTEIN2
XN_5986,PROTEIN2
XN_5987,PROTEIN2
XN_5988,PROTEIN2
XN_5989,PROTEIN2
XN_5990,PROTEIN2
XN_5991,PROTEIN2
XN_5992,PROTEIN2
XN_5993,PROTEIN2
XN_5994,PROTEIN2
XN_5995,PROTEIN2
XN_5996,PROTEIN2
XN_5997,PROTEIN2
XN_5998,PROTEIN2
XN_5999,PROTEIN2
XN_6000,PROTEIN2
XN_6001,PROTEIN2
XN_6002,PROTEIN2
XN_6003,PROTEIN2
XN_6004,PROTEIN2
XN_6005,PROTEIN2
XN_6006,PROTEIN2
XN_6007,PROTEIN2
XN_6008,PROTEIN2
XN_6009,PROTEIN2
XN_6010,PROTEIN2
XN_6011,PROTEIN2
XN_6012,PROTEIN2
XN_6013,PROTEIN2
XN_6014,PROTEIN2
XN_6015,PROTEIN2
XN_6016,PROTEIN2
XN_6017,PROTEIN2
XN_6018,PROTEIN2
XN_6019,PROTEIN2
XN_6020,PROTEIN2
XN_6021,PROTEIN2
XN_6022,PROTEIN2
XN_6023,PROTEIN2
XN_6024,PROTEIN2
XN_6025,PROTEIN2
XN_6026,PROTEIN2
XN_6027,PROTEIN2
XN_6028,PROTEIN2
XN_6029,PROTEIN2
XN_6030,PROTEIN2
XN_6031,PROTEIN2
XN_6032,PROTEIN2
XN_6033,PROTEIN2
XN_6034,PROTEIN2
XN_6035,PROTEIN2
XN_6036,PROTEIN2
XN_6037,PROTEIN2
XN_6038,PROTEIN2
XN_6039,PROTEIN2
XN_6040,PROTEIN2
XN_6041,PROTEIN2
XN_6042,PROTEIN2
XN_6043,PROTEIN2
XN_6044,PROTEIN2
XN_6045,PROTEIN2
XN_6046,PROTEIN2
XN_6047,PROTEIN2
XN_6048,PROTEIN2
XN_6049,PROTEIN2
XN_6050,PROTEIN2
XN_6051,PROTEIN2
XN_6052,PROTEIN2
XN_6053,PROTEIN2
XN_6054,PROTEIN2
XN_6055,PROTEIN2
XN_6056,PROTEIN2
XN_6057,PROTEIN2
XN_6058,PROTEIN2
XN_6059,PROTEIN2
XN_6060,PROTEIN2
XN_6061,PROTEIN2
XN_6062,PROTEIN2
XN_6063,PROTEIN2
XN_6064,PROTEIN2
