nodo:ID,:LABEL
N_5908,PROTEIN
N_5909,PROTEIN
N_5910,PROTEIN
N_5911,PROTEIN
N_5912,PROTEIN
N_5913,PROTEIN
N_5914,PROTEIN
N_5915,PROTEIN
N_5916,PROTEIN
N_5917,PROTEIN
N_5918,PROTEIN
N_5919,PROTEIN
N_5920,PROTEIN
N_5921,PROTEIN
N_5922,PROTEIN
N_5923,PROTEIN
N_5924,PROTEIN
N_5925,PROTEIN
N_5926,PROTEIN
N_5927,PROTEIN
N_5928,PROTEIN
N_5929,PROTEIN
N_5930,PROTEIN
N_5931,PROTEIN
N_5932,PROTEIN
N_5933,PROTEIN
N_5934,PROTEIN
N_5935,PROTEIN
N_5936,PROTEIN
N_5937,PROTEIN
N_5938,PROTEIN
N_5939,PROTEIN
N_5940,PROTEIN
N_5941,PROTEIN
N_5942,PROTEIN
N_5943,PROTEIN
N_5944,PROTEIN
N_5945,PROTEIN
N_5946,PROTEIN
N_5947,PROTEIN
N_5948,PROTEIN
N_5949,PROTEIN
N_5950,PROTEIN
N_5951,PROTEIN
N_5952,PROTEIN
N_5953,PROTEIN
N_5954,PROTEIN
N_5955,PROTEIN
N_5956,PROTEIN
N_5957,PROTEIN
N_5958,PROTEIN
N_5959,PROTEIN
N_5960,PROTEIN
N_5961,PROTEIN
N_5962,PROTEIN
N_5963,PROTEIN
N_5964,PROTEIN
N_5965,PROTEIN
N_5966,PROTEIN
N_5967,PROTEIN
N_5968,PROTEIN
N_5969,PROTEIN
N_5970,PROTEIN
N_5971,PROTEIN
N_5972,PROTEIN
N_5973,PROTEIN
N_5974,PROTEIN
N_5975,PROTEIN
N_5976,PROTEIN
N_5977,PROTEIN
N_5978,PROTEIN
N_5979,PROTEIN
N_5980,PROTEIN
N_5981,PROTEIN
N_5982,PROTEIN
N_5983,PROTEIN
N_5984,PROTEIN
N_5985,PROTEIN
N_5986,PROTEIN
N_5987,PROTEIN
N_5988,PROTEIN
N_5989,PROTEIN
N_5990,PROTEIN
N_5991,PROTEIN
N_5992,PROTEIN
N_5993,PROTEIN
N_5994,PROTEIN
N_5995,PROTEIN
N_5996,PROTEIN
N_5997,PROTEIN
N_5998,PROTEIN
N_5999,PROTEIN
N_6000,PROTEIN
N_6001,PROTEIN
N_6002,PROTEIN
N_6003,PROTEIN
N_6004,PROTEIN
N_6005,PROTEIN
N_6006,PROTEIN
N_6007,PROTEIN
N_6008,PROTEIN
N_6009,PROTEIN
N_6010,PROTEIN
N_6011,PROTEIN
N_6012,PROTEIN
N_6013,PROTEIN
N_6014,PROTEIN
N_6015,PROTEIN
N_6016,PROTEIN
N_6017,PROTEIN
N_6018,PROTEIN
N_6019,PROTEIN
N_6020,PROTEIN
N_6021,PROTEIN
N_6022,PROTEIN
N_6023,PROTEIN
N_6024,PROTEIN
N_6025,PROTEIN
N_6026,PROTEIN
N_6027,PROTEIN
N_6028,PROTEIN
N_6029,PROTEIN
N_6030,PROTEIN
N_6031,PROTEIN
N_6032,PROTEIN
N_6033,PROTEIN
N_6034,PROTEIN
N_6035,PROTEIN
N_6036,PROTEIN
N_6037,PROTEIN
N_6038,PROTEIN
N_6039,PROTEIN
N_6040,PROTEIN
N_6041,PROTEIN
N_6042,PROTEIN
N_6043,PROTEIN
N_6044,PROTEIN
N_6045,PROTEIN
N_6046,PROTEIN
N_6047,PROTEIN
N_6048,PROTEIN
N_6049,PROTEIN
N_6050,PROTEIN
N_6051,PROTEIN
N_6052,PROTEIN
N_6053,PROTEIN
N_6054,PROTEIN
N_6055,PROTEIN
N_6056,PROTEIN
N_6057,PROTEIN
N_6058,PROTEIN
N_6059,PROTEIN
N_6060,PROTEIN
N_6061,PROTEIN
N_6062,PROTEIN
N_6063,PROTEIN
N_6064,PROTEIN
N_6065,PROTEIN
N_6066,PROTEIN
N_6067,PROTEIN
N_6068,PROTEIN
N_6069,PROTEIN
N_6070,PROTEIN
N_6071,PROTEIN
N_6072,PROTEIN
N_6073,PROTEIN
N_6074,PROTEIN
N_6075,PROTEIN
N_6076,PROTEIN
N_6077,PROTEIN
N_6078,PROTEIN
N_6079,PROTEIN
N_6080,PROTEIN
N_6081,PROTEIN
N_6082,PROTEIN
N_6083,PROTEIN
N_6084,PROTEIN
N_6085,PROTEIN
N_6086,PROTEIN
N_6087,PROTEIN
N_6088,PROTEIN
N_6089,PROTEIN
N_6090,PROTEIN
N_6091,PROTEIN
N_6092,PROTEIN
N_6093,PROTEIN
N_6094,PROTEIN
N_6095,PROTEIN
N_6096,PROTEIN
N_6097,PROTEIN
N_6098,PROTEIN
N_6099,PROTEIN
N_6100,PROTEIN
N_6101,PROTEIN
N_6102,PROTEIN
N_6103,PROTEIN
N_6104,PROTEIN
N_6105,PROTEIN
N_6106,PROTEIN
N_6107,PROTEIN
N_6108,PROTEIN
N_6109,PROTEIN
N_6110,PROTEIN
N_6111,PROTEIN
N_6112,PROTEIN
N_6113,PROTEIN
N_6114,PROTEIN
N_6115,PROTEIN
N_6116,PROTEIN
N_6117,PROTEIN
N_6118,PROTEIN
N_6119,PROTEIN
N_6120,PROTEIN
N_6121,PROTEIN
N_6122,PROTEIN
N_6123,PROTEIN
N_6124,PROTEIN
N_6125,PROTEIN
N_6126,PROTEIN
N_6127,PROTEIN
N_6128,PROTEIN
N_6129,PROTEIN
N_6130,PROTEIN
N_6131,PROTEIN
N_6132,PROTEIN
N_6133,PROTEIN
N_6134,PROTEIN
N_6135,PROTEIN
N_6136,PROTEIN
N_6137,PROTEIN
N_6138,PROTEIN
N_6139,PROTEIN
N_6140,PROTEIN
N_6141,PROTEIN
N_6142,PROTEIN
N_6143,PROTEIN
N_6144,PROTEIN
N_6145,PROTEIN
N_6146,PROTEIN
N_6147,PROTEIN
N_6148,PROTEIN
N_6149,PROTEIN
N_6150,PROTEIN
N_6151,PROTEIN
N_6152,PROTEIN
N_6153,PROTEIN
N_6154,PROTEIN
N_6155,PROTEIN
N_6156,PROTEIN
N_6157,PROTEIN
N_6158,PROTEIN
N_6159,PROTEIN
N_6160,PROTEIN
N_6161,PROTEIN
N_6162,PROTEIN
N_6163,PROTEIN
N_6164,PROTEIN
N_6165,PROTEIN
N_6166,PROTEIN
N_6167,PROTEIN
N_6168,PROTEIN
N_6169,PROTEIN
N_6170,PROTEIN
N_6171,PROTEIN
N_6172,PROTEIN
N_6173,PROTEIN
N_6174,PROTEIN
N_6175,PROTEIN
N_6176,PROTEIN
N_6177,PROTEIN
N_6178,PROTEIN
N_6179,PROTEIN
N_6180,PROTEIN
N_6181,PROTEIN
N_6182,PROTEIN
N_6183,PROTEIN
N_6184,PROTEIN
N_6185,PROTEIN
N_6186,PROTEIN
N_6187,PROTEIN
N_6188,PROTEIN
N_6189,PROTEIN
N_6190,PROTEIN
N_6191,PROTEIN
N_6192,PROTEIN
N_6193,PROTEIN
N_6194,PROTEIN
N_6195,PROTEIN
N_6196,PROTEIN
N_6197,PROTEIN
N_6198,PROTEIN
N_6199,PROTEIN
N_6200,PROTEIN
N_6201,PROTEIN
N_6202,PROTEIN
N_6203,PROTEIN
N_6204,PROTEIN
N_6205,PROTEIN
N_6206,PROTEIN
N_6207,PROTEIN
N_6208,PROTEIN
N_6209,PROTEIN
N_6210,PROTEIN
N_6211,PROTEIN
N_6212,PROTEIN
N_6213,PROTEIN
N_6214,PROTEIN
N_6215,PROTEIN
N_6216,PROTEIN
N_6217,PROTEIN
N_6218,PROTEIN
N_6219,PROTEIN
N_6220,PROTEIN
N_6221,PROTEIN
N_6222,PROTEIN
N_6223,PROTEIN
N_6224,PROTEIN
N_6225,PROTEIN
N_6226,PROTEIN
N_6227,PROTEIN
N_6228,PROTEIN
N_6229,PROTEIN
N_6230,PROTEIN
N_6231,PROTEIN
N_6232,PROTEIN
N_6233,PROTEIN
N_6234,PROTEIN
N_6235,PROTEIN
N_6236,PROTEIN
N_6237,PROTEIN
N_6238,PROTEIN
N_6239,PROTEIN
N_6240,PROTEIN
N_6241,PROTEIN
N_6242,PROTEIN
N_6243,PROTEIN
N_6244,PROTEIN
N_6245,PROTEIN
N_6246,PROTEIN
N_6247,PROTEIN
N_6248,PROTEIN
N_6249,PROTEIN
N_6250,PROTEIN
N_6251,PROTEIN
N_6252,PROTEIN
N_6253,PROTEIN
N_6254,PROTEIN
N_6255,PROTEIN
N_6256,PROTEIN
N_6257,PROTEIN
N_6258,PROTEIN
N_6259,PROTEIN
N_6260,PROTEIN
N_6261,PROTEIN
N_6262,PROTEIN
N_6263,PROTEIN
N_6264,PROTEIN
N_6265,PROTEIN
N_6266,PROTEIN
N_6267,PROTEIN
N_6268,PROTEIN
N_6269,PROTEIN
N_6270,PROTEIN
N_6271,PROTEIN
N_6272,PROTEIN
N_6273,PROTEIN
N_6274,PROTEIN
N_6275,PROTEIN
N_6276,PROTEIN
N_6277,PROTEIN
N_6278,PROTEIN
N_6279,PROTEIN
N_6280,PROTEIN
N_6281,PROTEIN
N_6282,PROTEIN
N_6283,PROTEIN
N_6284,PROTEIN
N_6285,PROTEIN
N_6286,PROTEIN
N_6287,PROTEIN
N_6288,PROTEIN
N_6289,PROTEIN
N_6290,PROTEIN
N_6291,PROTEIN
N_6292,PROTEIN
N_6293,PROTEIN
N_6294,PROTEIN
N_6295,PROTEIN
N_6296,PROTEIN
N_6297,PROTEIN
N_6298,PROTEIN
N_6299,PROTEIN
N_6300,PROTEIN
N_6301,PROTEIN
N_6302,PROTEIN
N_6303,PROTEIN
N_6304,PROTEIN
N_6305,PROTEIN
N_6306,PROTEIN
N_6307,PROTEIN
N_6308,PROTEIN
N_6309,PROTEIN
N_6310,PROTEIN
N_6311,PROTEIN
N_6312,PROTEIN
N_6313,PROTEIN
N_6314,PROTEIN
N_6315,PROTEIN
N_6316,PROTEIN
N_6317,PROTEIN
N_6318,PROTEIN
N_6319,PROTEIN
N_6320,PROTEIN
N_6321,PROTEIN
N_6322,PROTEIN
N_6323,PROTEIN
N_6324,PROTEIN
N_6325,PROTEIN
N_6326,PROTEIN
N_6327,PROTEIN
N_6328,PROTEIN
N_6329,PROTEIN
N_6330,PROTEIN
N_6331,PROTEIN
N_6332,PROTEIN
N_6333,PROTEIN
N_6334,PROTEIN
N_6335,PROTEIN
N_6336,PROTEIN
N_6337,PROTEIN
N_6338,PROTEIN
N_6339,PROTEIN
N_6340,PROTEIN
N_6341,PROTEIN
N_6342,PROTEIN
N_6343,PROTEIN
N_6344,PROTEIN
N_6345,PROTEIN
N_6346,PROTEIN
N_6347,PROTEIN
N_6348,PROTEIN
N_6349,PROTEIN
N_6350,PROTEIN
N_6351,PROTEIN
N_6352,PROTEIN
N_6353,PROTEIN
N_6354,PROTEIN
N_6355,PROTEIN
N_6356,PROTEIN
N_6357,PROTEIN
N_6358,PROTEIN
N_6359,PROTEIN
N_6360,PROTEIN
N_6361,PROTEIN
N_6362,PROTEIN
N_6363,PROTEIN
N_6364,PROTEIN
N_6365,PROTEIN
N_6366,PROTEIN
N_6367,PROTEIN
N_6368,PROTEIN
N_6369,PROTEIN
N_6370,PROTEIN
N_6371,PROTEIN
N_6372,PROTEIN
N_6373,PROTEIN
N_6374,PROTEIN
N_6375,PROTEIN
N_6376,PROTEIN
N_6377,PROTEIN
N_6378,PROTEIN
N_6379,PROTEIN
N_6380,PROTEIN
N_6381,PROTEIN
N_6382,PROTEIN
N_6383,PROTEIN
N_6384,PROTEIN
N_6385,PROTEIN
N_6386,PROTEIN
N_6387,PROTEIN
N_6388,PROTEIN
N_6389,PROTEIN
N_6390,PROTEIN
N_6391,PROTEIN
N_6392,PROTEIN
N_6393,PROTEIN
N_6394,PROTEIN
N_6395,PROTEIN
N_6396,PROTEIN
N_6397,PROTEIN
N_6398,PROTEIN
N_6399,PROTEIN
N_6400,PROTEIN
N_6401,PROTEIN
N_6402,PROTEIN
N_6403,PROTEIN
N_6404,PROTEIN
N_6405,PROTEIN
N_6406,PROTEIN
N_6407,PROTEIN
N_6408,PROTEIN
N_6409,PROTEIN
N_6410,PROTEIN
N_6411,PROTEIN
N_6412,PROTEIN
N_6413,PROTEIN
N_6414,PROTEIN
N_6415,PROTEIN
N_6416,PROTEIN
N_6417,PROTEIN
N_6418,PROTEIN
N_6419,PROTEIN
N_6420,PROTEIN
N_6421,PROTEIN
N_6422,PROTEIN
N_6423,PROTEIN
N_6424,PROTEIN
N_6425,PROTEIN
N_6426,PROTEIN
N_6427,PROTEIN
N_6428,PROTEIN
N_6429,PROTEIN
N_6430,PROTEIN
N_6431,PROTEIN
N_6432,PROTEIN
N_6433,PROTEIN
N_6434,PROTEIN
N_6435,PROTEIN
N_6436,PROTEIN
N_6437,PROTEIN
N_6438,PROTEIN
N_6439,PROTEIN
N_6440,PROTEIN
N_6441,PROTEIN
N_6442,PROTEIN
N_6443,PROTEIN
N_6444,PROTEIN
N_6445,PROTEIN
N_6446,PROTEIN
N_6447,PROTEIN
N_6448,PROTEIN
N_6449,PROTEIN
N_6450,PROTEIN
N_6451,PROTEIN
N_6452,PROTEIN
N_6453,PROTEIN
N_6454,PROTEIN
N_6455,PROTEIN
N_6456,PROTEIN
N_6457,PROTEIN
N_6458,PROTEIN
N_6459,PROTEIN
N_6460,PROTEIN
N_6461,PROTEIN
N_6462,PROTEIN
N_6463,PROTEIN
N_6464,PROTEIN
N_6465,PROTEIN
N_6466,PROTEIN
N_6467,PROTEIN
N_6468,PROTEIN
N_6469,PROTEIN
N_6470,PROTEIN
N_6471,PROTEIN
N_6472,PROTEIN
N_6473,PROTEIN
N_6474,PROTEIN
N_6475,PROTEIN
N_6476,PROTEIN
N_6477,PROTEIN
N_6478,PROTEIN
N_6479,PROTEIN
N_6480,PROTEIN
N_6481,PROTEIN
N_6482,PROTEIN
N_6483,PROTEIN
N_6484,PROTEIN
N_6485,PROTEIN
N_6486,PROTEIN
N_6487,PROTEIN
N_6488,PROTEIN
N_6489,PROTEIN
N_6490,PROTEIN
N_6491,PROTEIN
N_6492,PROTEIN
N_6493,PROTEIN
N_6494,PROTEIN
N_6495,PROTEIN
N_6496,PROTEIN
N_6497,PROTEIN
N_6498,PROTEIN
N_6499,PROTEIN
N_6500,PROTEIN
N_6501,PROTEIN
N_6502,PROTEIN
N_6503,PROTEIN
N_6504,PROTEIN
N_6505,PROTEIN
N_6506,PROTEIN
N_6507,PROTEIN
N_6508,PROTEIN
N_6509,PROTEIN
N_6510,PROTEIN
N_6511,PROTEIN
N_6512,PROTEIN
N_6513,PROTEIN
N_6514,PROTEIN
N_6515,PROTEIN
N_6516,PROTEIN
N_6517,PROTEIN
N_6518,PROTEIN
N_6519,PROTEIN
N_6520,PROTEIN
N_6521,PROTEIN
N_6522,PROTEIN
N_6523,PROTEIN
N_6524,PROTEIN
N_6525,PROTEIN
N_6526,PROTEIN
N_6527,PROTEIN
N_6528,PROTEIN
N_6529,PROTEIN
N_6530,PROTEIN
N_6531,PROTEIN
N_6532,PROTEIN
N_6533,PROTEIN
N_6534,PROTEIN
N_6535,PROTEIN
N_6536,PROTEIN
N_6537,PROTEIN
N_6538,PROTEIN
N_6539,PROTEIN
N_6540,PROTEIN
N_6541,PROTEIN
N_6542,PROTEIN
N_6543,PROTEIN
N_6544,PROTEIN
N_6545,PROTEIN
N_6546,PROTEIN
N_6547,PROTEIN
N_6548,PROTEIN
N_6549,PROTEIN
N_6550,PROTEIN
N_6551,PROTEIN
N_6552,PROTEIN
N_6553,PROTEIN
N_6554,PROTEIN
N_6555,PROTEIN
N_6556,PROTEIN
N_6557,PROTEIN
N_6558,PROTEIN
N_6559,PROTEIN
N_6560,PROTEIN
N_6561,PROTEIN
N_6562,PROTEIN
N_6563,PROTEIN
N_6564,PROTEIN
N_6565,PROTEIN
N_6566,PROTEIN
N_6567,PROTEIN
N_6568,PROTEIN
N_6569,PROTEIN
N_6570,PROTEIN
N_6571,PROTEIN
N_6572,PROTEIN
N_6573,PROTEIN
N_6574,PROTEIN
N_6575,PROTEIN
N_6576,PROTEIN
N_6577,PROTEIN
N_6578,PROTEIN
N_6579,PROTEIN
N_6580,PROTEIN
N_6581,PROTEIN
N_6582,PROTEIN
N_6583,PROTEIN
N_6584,PROTEIN
N_6585,PROTEIN
N_6586,PROTEIN
N_6587,PROTEIN
N_6588,PROTEIN
N_6589,PROTEIN
N_6590,PROTEIN
N_6591,PROTEIN
N_6592,PROTEIN
N_6593,PROTEIN
N_6594,PROTEIN
N_6595,PROTEIN
N_6596,PROTEIN
N_6597,PROTEIN
N_6598,PROTEIN
N_6599,PROTEIN
N_6600,PROTEIN
N_6601,PROTEIN
N_6602,PROTEIN
N_6603,PROTEIN
N_6604,PROTEIN
N_6605,PROTEIN
N_6606,PROTEIN
N_6607,PROTEIN
N_6608,PROTEIN
N_6609,PROTEIN
N_6610,PROTEIN
N_6611,PROTEIN
N_6612,PROTEIN
N_6613,PROTEIN
N_6614,PROTEIN
N_6615,PROTEIN
N_6616,PROTEIN
N_6617,PROTEIN
N_6618,PROTEIN
N_6619,PROTEIN
N_6620,PROTEIN
N_6621,PROTEIN
N_6622,PROTEIN
N_6623,PROTEIN
N_6624,PROTEIN
N_6625,PROTEIN
N_6626,PROTEIN
N_6627,PROTEIN
N_6628,PROTEIN
N_6629,PROTEIN
N_6630,PROTEIN
N_6631,PROTEIN
N_6632,PROTEIN
N_6633,PROTEIN
N_6634,PROTEIN
N_6635,PROTEIN
N_6636,PROTEIN
N_6637,PROTEIN
N_6638,PROTEIN
N_6639,PROTEIN
N_6640,PROTEIN
N_6641,PROTEIN
N_6642,PROTEIN
N_6643,PROTEIN
N_6644,PROTEIN
N_6645,PROTEIN
N_6646,PROTEIN
N_6647,PROTEIN
N_6648,PROTEIN
N_6649,PROTEIN
N_6650,PROTEIN
N_6651,PROTEIN
N_6652,PROTEIN
N_6653,PROTEIN
N_6654,PROTEIN
N_6655,PROTEIN
N_6656,PROTEIN
N_6657,PROTEIN
N_6658,PROTEIN
N_6659,PROTEIN
N_6660,PROTEIN
N_6661,PROTEIN
N_6662,PROTEIN
N_6663,PROTEIN
N_6664,PROTEIN
N_6665,PROTEIN
N_6666,PROTEIN
N_6667,PROTEIN
N_6668,PROTEIN
N_6669,PROTEIN
N_6670,PROTEIN
N_6671,PROTEIN
N_6672,PROTEIN
N_6673,PROTEIN
N_6674,PROTEIN
N_6675,PROTEIN
N_6676,PROTEIN
N_6677,PROTEIN
N_6678,PROTEIN
N_6679,PROTEIN
N_6680,PROTEIN
N_6681,PROTEIN
N_6682,PROTEIN
N_6683,PROTEIN
N_6684,PROTEIN
N_6685,PROTEIN
N_6686,PROTEIN
N_6687,PROTEIN
N_6688,PROTEIN
N_6689,PROTEIN
N_6690,PROTEIN
N_6691,PROTEIN
N_6692,PROTEIN
N_6693,PROTEIN
N_6694,PROTEIN
N_6695,PROTEIN
N_6696,PROTEIN
N_6697,PROTEIN
N_6698,PROTEIN
N_6699,PROTEIN
N_6700,PROTEIN
N_6701,PROTEIN
N_6702,PROTEIN
N_6703,PROTEIN
N_6704,PROTEIN
N_6705,PROTEIN
N_6706,PROTEIN
N_6707,PROTEIN
N_6708,PROTEIN
N_6709,PROTEIN
N_6710,PROTEIN
N_6711,PROTEIN
N_6712,PROTEIN
N_6713,PROTEIN
N_6714,PROTEIN
N_6715,PROTEIN
N_6716,PROTEIN
N_6717,PROTEIN
N_6718,PROTEIN
N_6719,PROTEIN
N_6720,PROTEIN
N_6721,PROTEIN
N_6722,PROTEIN
N_6723,PROTEIN
N_6724,PROTEIN
N_6725,PROTEIN
N_6726,PROTEIN
N_6727,PROTEIN
N_6728,PROTEIN
N_6729,PROTEIN
N_6730,PROTEIN
N_6731,PROTEIN
N_6732,PROTEIN
N_6733,PROTEIN
N_6734,PROTEIN
N_6735,PROTEIN
N_6736,PROTEIN
N_6737,PROTEIN
N_6738,PROTEIN
N_6739,PROTEIN
N_6740,PROTEIN
N_6741,PROTEIN
N_6742,PROTEIN
N_6743,PROTEIN
N_6744,PROTEIN
N_6745,PROTEIN
N_6746,PROTEIN
N_6747,PROTEIN
N_6748,PROTEIN
N_6749,PROTEIN
N_6750,PROTEIN
N_6751,PROTEIN
N_6752,PROTEIN
N_6753,PROTEIN
N_6754,PROTEIN
N_6755,PROTEIN
N_6756,PROTEIN
N_6757,PROTEIN
N_6758,PROTEIN
N_6759,PROTEIN
N_6760,PROTEIN
N_6761,PROTEIN
N_6762,PROTEIN
N_6763,PROTEIN
N_6764,PROTEIN
N_6765,PROTEIN
N_6766,PROTEIN
N_6767,PROTEIN
N_6768,PROTEIN
N_6769,PROTEIN
N_6770,PROTEIN
N_6771,PROTEIN
N_6772,PROTEIN
N_6773,PROTEIN
N_6774,PROTEIN
N_6775,PROTEIN
N_6776,PROTEIN
N_6777,PROTEIN
N_6778,PROTEIN
N_6779,PROTEIN
N_6780,PROTEIN
N_6781,PROTEIN
N_6782,PROTEIN
N_6783,PROTEIN
N_6784,PROTEIN
N_6785,PROTEIN
N_6786,PROTEIN
N_6787,PROTEIN
N_6788,PROTEIN
N_6789,PROTEIN
N_6790,PROTEIN
N_6791,PROTEIN
N_6792,PROTEIN
N_6793,PROTEIN
N_6794,PROTEIN
N_6795,PROTEIN
N_6796,PROTEIN
N_6797,PROTEIN
N_6798,PROTEIN
N_6799,PROTEIN
N_6800,PROTEIN
N_6801,PROTEIN
N_6802,PROTEIN
N_6803,PROTEIN
N_6804,PROTEIN
N_6805,PROTEIN
N_6806,PROTEIN
N_6807,PROTEIN
N_6808,PROTEIN
N_6809,PROTEIN
N_6810,PROTEIN
N_6811,PROTEIN
N_6812,PROTEIN
N_6813,PROTEIN
N_6814,PROTEIN
N_6815,PROTEIN
N_6816,PROTEIN
N_6817,PROTEIN
N_6818,PROTEIN
N_6819,PROTEIN
N_6820,PROTEIN
N_6821,PROTEIN
N_6822,PROTEIN
N_6823,PROTEIN
N_6824,PROTEIN
N_6825,PROTEIN
N_6826,PROTEIN
N_6827,PROTEIN
N_6828,PROTEIN
N_6829,PROTEIN
N_6830,PROTEIN
N_6831,PROTEIN
N_6832,PROTEIN
N_6833,PROTEIN
N_6834,PROTEIN
N_6835,PROTEIN
N_6836,PROTEIN
N_6837,PROTEIN
N_6838,PROTEIN
N_6839,PROTEIN
N_6840,PROTEIN
N_6841,PROTEIN
N_6842,PROTEIN
N_6843,PROTEIN
N_6844,PROTEIN
N_6845,PROTEIN
N_6846,PROTEIN
N_6847,PROTEIN
N_6848,PROTEIN
N_6849,PROTEIN
N_6850,PROTEIN
N_6851,PROTEIN
N_6852,PROTEIN
N_6853,PROTEIN
N_6854,PROTEIN
N_6855,PROTEIN
N_6856,PROTEIN
N_6857,PROTEIN
N_6858,PROTEIN
N_6859,PROTEIN
N_6860,PROTEIN
N_6861,PROTEIN
N_6862,PROTEIN
N_6863,PROTEIN
N_6864,PROTEIN
N_6865,PROTEIN
N_6866,PROTEIN
N_6867,PROTEIN
N_6868,PROTEIN
N_6869,PROTEIN
N_6870,PROTEIN
N_6871,PROTEIN
N_6872,PROTEIN
N_6873,PROTEIN
N_6874,PROTEIN
N_6875,PROTEIN
N_6876,PROTEIN
N_6877,PROTEIN
N_6878,PROTEIN
N_6879,PROTEIN
N_6880,PROTEIN
N_6881,PROTEIN
N_6882,PROTEIN
N_6883,PROTEIN
N_6884,PROTEIN
N_6885,PROTEIN
N_6886,PROTEIN
N_6887,PROTEIN
N_6888,PROTEIN
N_6889,PROTEIN
N_6890,PROTEIN
N_6891,PROTEIN
N_6892,PROTEIN
N_6893,PROTEIN
N_6894,PROTEIN
N_6895,PROTEIN
N_6896,PROTEIN
N_6897,PROTEIN
N_6898,PROTEIN
N_6899,PROTEIN
N_6900,PROTEIN
N_6901,PROTEIN
N_6902,PROTEIN
N_6903,PROTEIN
N_6904,PROTEIN
N_6905,PROTEIN
N_6906,PROTEIN
N_6907,PROTEIN
N_6908,PROTEIN
N_6909,PROTEIN
N_6910,PROTEIN
N_6911,PROTEIN
N_6912,PROTEIN
N_6913,PROTEIN
N_6914,PROTEIN
N_6915,PROTEIN
N_6916,PROTEIN
N_6917,PROTEIN
N_6918,PROTEIN
N_6919,PROTEIN
N_6920,PROTEIN
N_6921,PROTEIN
N_6922,PROTEIN
N_6923,PROTEIN
N_6924,PROTEIN
N_6925,PROTEIN
N_6926,PROTEIN
N_6927,PROTEIN
N_6928,PROTEIN
N_6929,PROTEIN
N_6930,PROTEIN
N_6931,PROTEIN
N_6932,PROTEIN
N_6933,PROTEIN
N_6934,PROTEIN
N_6935,PROTEIN
N_6936,PROTEIN
N_6937,PROTEIN
N_6938,PROTEIN
N_6939,PROTEIN
N_6940,PROTEIN
N_6941,PROTEIN
N_6942,PROTEIN
N_6943,PROTEIN
N_6944,PROTEIN
N_6945,PROTEIN
N_6946,PROTEIN
N_6947,PROTEIN
N_6948,PROTEIN
N_6949,PROTEIN
N_6950,PROTEIN
N_6951,PROTEIN
N_6952,PROTEIN
N_6953,PROTEIN
N_6954,PROTEIN
N_6955,PROTEIN
N_6956,PROTEIN
N_6957,PROTEIN
N_6958,PROTEIN
N_6959,PROTEIN
N_6960,PROTEIN
N_6961,PROTEIN
N_6962,PROTEIN
N_6963,PROTEIN
N_6964,PROTEIN
N_6965,PROTEIN
N_6966,PROTEIN
N_6967,PROTEIN
N_6968,PROTEIN
N_6969,PROTEIN
N_6970,PROTEIN
N_6971,PROTEIN
N_6972,PROTEIN
N_6973,PROTEIN
N_6974,PROTEIN
N_6975,PROTEIN
N_6976,PROTEIN
N_6977,PROTEIN
N_6978,PROTEIN
N_6979,PROTEIN
N_6980,PROTEIN
N_6981,PROTEIN
N_6982,PROTEIN
N_6983,PROTEIN
N_6984,PROTEIN
N_6985,PROTEIN
N_6986,PROTEIN
N_6987,PROTEIN
N_6988,PROTEIN
N_6989,PROTEIN
N_6990,PROTEIN
N_6991,PROTEIN
N_6992,PROTEIN
N_6993,PROTEIN
N_6994,PROTEIN
N_6995,PROTEIN
N_6996,PROTEIN
N_6997,PROTEIN
N_6998,PROTEIN
N_6999,PROTEIN
N_7000,PROTEIN
N_7001,PROTEIN
N_7002,PROTEIN
N_7003,PROTEIN
N_7004,PROTEIN
N_7005,PROTEIN
N_7006,PROTEIN
N_7007,PROTEIN
N_7008,PROTEIN
N_7009,PROTEIN
N_7010,PROTEIN
N_7011,PROTEIN
N_7012,PROTEIN
N_7013,PROTEIN
N_7014,PROTEIN
N_7015,PROTEIN
N_7016,PROTEIN
N_7017,PROTEIN
N_7018,PROTEIN
N_7019,PROTEIN
N_7020,PROTEIN
N_7021,PROTEIN
N_7022,PROTEIN
N_7023,PROTEIN
N_7024,PROTEIN
N_7025,PROTEIN
N_7026,PROTEIN
N_7027,PROTEIN
N_7028,PROTEIN
N_7029,PROTEIN
N_7030,PROTEIN
N_7031,PROTEIN
N_7032,PROTEIN
N_7033,PROTEIN
N_7034,PROTEIN
N_7035,PROTEIN
N_7036,PROTEIN
N_7037,PROTEIN
N_7038,PROTEIN
N_7039,PROTEIN
N_7040,PROTEIN
N_7041,PROTEIN
N_7042,PROTEIN
N_7043,PROTEIN
N_7044,PROTEIN
N_7045,PROTEIN
N_7046,PROTEIN
N_7047,PROTEIN
N_7048,PROTEIN
N_7049,PROTEIN
N_7050,PROTEIN
N_7051,PROTEIN
N_7052,PROTEIN
N_7053,PROTEIN
N_7054,PROTEIN
N_7055,PROTEIN
N_7056,PROTEIN
N_7057,PROTEIN
N_7058,PROTEIN
N_7059,PROTEIN
N_7060,PROTEIN
N_7061,PROTEIN
N_7062,PROTEIN
N_7063,PROTEIN
N_7064,PROTEIN
N_7065,PROTEIN
N_7066,PROTEIN
N_7067,PROTEIN
N_7068,PROTEIN
N_7069,PROTEIN
N_7070,PROTEIN
N_7071,PROTEIN
N_7072,PROTEIN
